Customer ID,Frequency,Monetary,Returns,Customer Age,Gender,Churn,Recency,Recency_log
21531,4,11387,0.0,52,1,0,319,5.768320995793772
21532,7,18347,4.0,56,1,0,64,4.174387269895637
21533,6,17790,2.0,56,0,0,60,4.110873864173311
21534,5,12824,1.0,61,1,1,60,4.110873864173311
21535,4,6146,1.0,68,1,0,1160,7.057036981697891
21536,6,17236,3.0,67,1,0,86,4.465908118654584
21537,10,20247,2.0,26,0,0,110,4.709530201312334
21538,2,6106,0.0,43,0,0,122,4.812184355372417
21539,2,5794,0.0,22,0,1,620,6.431331081933479
21540,8,20196,2.0,40,1,0,111,4.718498871295094
21541,2,5484,2.0,29,1,1,381,5.945420608606575
21542,6,15491,3.0,39,0,0,77,4.356708826689592
21543,5,16376,2.0,56,1,0,450,6.111467339502679
21544,4,14183,2.0,34,1,1,606,6.408528791059498
21545,1,2619,0.0,47,1,0,125,4.836281906951478
21546,5,17291,1.0,32,1,0,199,5.298317366548036
21547,3,5908,1.0,62,1,1,295,5.69035945432406
21548,8,25191,3.0,57,1,0,94,4.553876891600541
21549,7,19314,4.0,64,1,0,112,4.727387818712341
21550,6,14960,3.0,32,1,0,442,6.093569770045136
21551,3,10399,2.0,23,0,0,286,5.659482215759621
21552,4,10053,3.0,50,0,0,25,3.258096538021482
21553,4,11817,3.0,30,0,0,238,5.476463551931511
21554,5,17298,4.0,70,0,1,588,6.3784261836515865
21555,6,15753,3.0,19,1,1,336,5.820082930352362
21556,7,20480,5.0,66,1,1,116,4.762173934797756
21557,5,13868,2.0,35,0,0,684,6.529418838262226
21558,6,11502,2.0,54,0,0,12,2.5649493574615367
21559,3,7223,1.0,69,1,1,663,6.498282149476434
21560,6,16554,3.0,28,1,0,159,5.075173815233827
21561,7,22732,2.0,63,1,0,285,5.655991810819852
21562,8,23965,2.0,24,1,0,588,6.3784261836515865
21563,8,21011,3.0,55,0,0,261,5.568344503761097
21564,4,5261,0.0,25,1,0,45,3.828641396489095
21566,5,12536,1.0,34,0,1,758,6.63200177739563
21567,4,13591,3.0,47,0,1,272,5.60947179518496
21568,5,9972,2.0,19,0,0,182,5.209486152841421
21569,6,10957,2.0,18,1,0,2,1.0986122886681098
21570,4,10167,0.0,22,1,1,385,5.955837369464831
21571,4,12172,1.0,21,0,1,384,5.953243334287785
21572,4,8124,0.0,40,0,0,23,3.1780538303479458
21573,3,4991,1.0,28,0,1,163,5.099866427824199
21574,5,16508,2.0,59,1,0,132,4.890349128221754
21575,6,17988,0.0,35,1,0,70,4.262679877041316
21576,9,27758,2.0,52,1,0,40,3.713572066704308
21577,5,12131,2.0,44,1,0,15,2.772588722239781
21578,7,17227,4.0,52,0,0,38,3.6635616461296463
21579,6,15901,2.0,38,1,0,226,5.424950017481403
21580,3,14020,2.0,67,0,1,1036,6.944087208229528
21581,8,19003,4.0,31,1,0,8,2.19722457733622
21582,4,11438,3.0,70,0,0,361,5.891644211825772
21583,4,10635,2.0,37,1,1,157,5.062595033026967
21584,2,5038,0.0,38,0,1,524,6.263398262591624
21585,3,7088,2.0,18,1,1,379,5.940171252720432
21586,3,7196,1.0,24,1,1,695,6.54534966033442
21587,10,24351,4.0,37,1,0,176,5.176149732573829
21588,3,7706,2.0,49,1,1,407,6.0112671744041615
21589,5,16632,0.0,35,0,0,120,4.795790545596741
21590,5,11694,3.0,43,0,0,276,5.6240175061873385
21591,7,23927,4.0,69,0,0,272,5.60947179518496
21592,3,7139,1.0,35,0,0,604,6.405228458030842
21593,4,9697,1.0,67,1,0,355,5.87493073085203
21594,5,15229,4.0,48,1,0,328,5.796057750765372
21595,5,12771,3.0,35,0,0,392,5.973809611869261
21596,3,4396,1.0,34,0,0,8,2.19722457733622
21597,2,2861,1.0,29,0,1,682,6.52649485957079
21598,3,11106,1.0,50,1,0,261,5.568344503761097
21599,1,4759,0.0,60,1,0,76,4.343805421853684
21600,9,24015,4.0,19,0,1,219,5.393627546352362
21601,7,15935,5.0,47,1,0,86,4.465908118654584
21602,4,10016,0.0,38,0,1,150,5.017279836814924
21603,4,4109,1.0,20,0,0,13,2.6390573296152584
21604,6,13921,3.0,56,1,1,214,5.3706380281276624
21605,4,14915,2.0,61,0,0,3,1.3862943611198906
21606,8,18658,4.0,48,1,0,9,2.302585092994046
21607,3,8262,0.0,62,0,1,515,6.246106765481563
21608,4,8009,1.0,50,1,1,600,6.398594934535208
21609,6,17715,3.0,66,1,0,58,4.07753744390572
21610,4,9932,1.0,26,0,0,19,2.995732273553991
21611,4,13490,1.0,26,1,1,825,6.716594773520978
21612,5,15467,1.0,55,0,0,65,4.189654742026425
21613,3,6859,1.0,42,1,1,37,3.6375861597263857
21614,5,8908,3.0,24,1,1,313,5.749392985908253
21615,8,28288,1.0,68,0,1,454,6.12029741895095
21616,5,19152,1.0,61,1,0,1,0.6931471805599453
21617,8,23000,2.0,43,0,0,73,4.30406509320417
21618,5,10750,2.0,64,1,1,392,5.973809611869261
21619,4,12059,0.0,54,0,0,209,5.3471075307174685
21620,3,12968,1.0,69,0,1,818,6.70808408385307
21621,5,22711,1.0,29,0,0,241,5.488937726156687
21622,3,10439,2.0,51,0,0,305,5.723585101952381
21623,5,13293,3.0,54,0,1,621,6.432940092739179
21624,4,7750,1.0,52,0,0,59,4.0943445622221
21625,4,16803,1.0,50,0,1,489,6.194405391104672
21626,6,23975,2.0,32,1,0,252,5.53338948872752
21627,10,32039,5.0,19,0,0,189,5.247024072160486
21628,4,11445,4.0,52,0,0,586,6.375024819828097
21629,6,19076,2.0,27,0,0,169,5.135798437050262
21630,6,10867,3.0,46,0,0,153,5.0369526024136295
21631,5,17799,2.0,49,0,0,637,6.45833828334479
21632,1,389,1.0,29,1,1,938,6.844815479208263
21633,6,13225,2.0,56,1,0,202,5.313205979041787
21634,7,24396,4.0,63,1,0,120,4.795790545596741
21635,5,12131,1.0,61,0,0,104,4.653960350157523
21636,5,18452,4.0,35,0,0,789,6.672032945461067
21637,3,7707,1.0,39,1,1,574,6.354370040797351
21638,5,17983,1.0,38,1,1,276,5.6240175061873385
21639,5,8444,3.0,24,1,0,5,1.791759469228055
21640,4,10960,1.0,30,1,1,450,6.111467339502679
21641,2,6621,1.0,34,1,1,464,6.142037405587356
21642,5,19496,3.0,45,1,0,171,5.147494476813453
21643,4,8816,1.0,67,0,1,446,6.102558594613569
21644,6,16253,4.0,31,1,0,20,3.044522437723423
21645,5,15704,1.0,47,0,0,9,2.302585092994046
21646,5,14711,2.0,40,0,0,87,4.477336814478207
21647,4,11508,2.0,26,0,0,296,5.6937321388027
21648,9,15408,2.0,44,0,0,65,4.189654742026425
21649,6,20406,4.0,35,1,0,171,5.147494476813453
21650,7,15620,3.0,30,1,0,91,4.5217885770490405
21651,6,16667,3.0,47,0,1,69,4.248495242049359
21652,4,6058,1.0,21,1,0,54,4.007333185232471
21653,7,22387,2.0,29,0,0,222,5.407171771460119
21654,5,11099,3.0,41,0,0,135,4.912654885736052
21655,7,19396,1.0,36,0,0,353,5.869296913133774
21656,7,19137,2.0,40,0,0,345,5.846438775057725
21657,3,6337,0.0,23,0,1,386,5.958424693029782
21658,2,1183,1.0,20,0,1,398,5.988961416889864
21659,6,22855,5.0,25,1,0,242,5.493061443340548
21660,2,4272,0.0,51,0,1,479,6.173786103901937
21661,1,2688,0.0,39,1,0,492,6.20050917404269
21662,7,19808,4.0,63,0,0,380,5.942799375126701
21663,4,11568,1.0,26,0,1,613,6.419994928147142
21664,6,20135,2.0,21,1,0,503,6.222576268071369
21665,5,15446,3.0,38,1,0,24,3.218875824868201
21666,3,6359,1.0,53,0,0,92,4.532599493153256
21667,6,17916,3.0,52,1,1,352,5.8664680569332965
21668,9,29718,5.0,37,1,0,75,4.330733340286331
21669,5,17077,0.0,60,0,0,378,5.937536205082426
21670,6,16860,4.0,26,1,0,384,5.953243334287785
21671,7,20255,1.0,36,1,0,13,2.6390573296152584
21672,11,33603,4.0,58,0,0,97,4.584967478670572
21673,5,19204,3.0,23,1,0,336,5.820082930352362
21674,6,19610,2.0,51,1,0,42,3.7612001156935615
21675,5,12323,0.0,35,0,0,207,5.337538079701318
21676,5,13393,2.0,22,1,0,202,5.313205979041787
21677,4,15549,2.0,41,1,0,53,3.9889840465642745
21678,8,14026,2.0,25,0,1,103,4.6443908991413725
21679,5,10248,4.0,33,1,0,40,3.713572066704308
21680,4,10647,0.0,66,0,1,359,5.886104031450156
21681,3,6972,1.0,68,0,1,533,6.280395838960195
21682,6,15045,3.0,38,1,0,124,4.8283137373023015
21683,8,22113,5.0,47,0,0,81,4.406719247264253
21684,9,21990,4.0,48,0,0,77,4.356708826689592
21685,5,9557,1.0,36,0,0,47,3.871201010907891
21686,3,6816,1.0,40,1,0,24,3.218875824868201
21687,8,22918,3.0,30,1,0,208,5.342334251964811
21688,4,7288,1.0,53,0,1,854,6.75110146893676
21689,4,9374,2.0,53,1,1,446,6.102558594613569
21690,6,14949,1.0,33,1,0,68,4.23410650459726
21691,5,12995,3.0,18,1,0,251,5.529429087511423
21692,8,15766,3.0,31,1,0,68,4.23410650459726
21693,3,9358,2.0,29,1,0,76,4.343805421853684
21694,7,14371,4.0,19,0,0,3,1.3862943611198906
21695,6,14651,2.0,60,1,0,149,5.010635294096256
21696,4,13531,2.0,39,0,0,92,4.532599493153256
21697,3,8639,2.0,58,1,1,41,3.737669618283368
21698,5,10726,1.0,64,1,0,129,4.867534450455582
21699,6,24273,2.0,49,0,0,11,2.4849066497880004
21700,7,16832,3.0,22,0,0,40,3.713572066704308
21701,2,3989,0.0,27,0,0,157,5.062595033026967
21702,4,13001,3.0,21,1,0,382,5.948034989180646
21703,6,21055,4.0,49,0,0,167,5.123963979403259
21704,5,14640,2.0,70,1,0,430,6.066108090103747
21705,4,11219,2.0,27,1,1,581,6.366470447731438
21706,6,11024,1.0,32,0,1,93,4.543294782270004
21707,5,10979,1.0,70,0,0,141,4.955827057601261
21708,2,5853,2.0,57,0,1,961,6.8690144506657065
21709,7,16671,4.0,68,1,0,181,5.204006687076795
21710,7,21816,3.0,53,0,0,265,5.583496308781699
21711,5,20438,2.0,30,0,0,201,5.308267697401205
21712,7,17171,3.0,31,0,0,26,3.295836866004329
21713,5,17988,2.0,47,1,1,738,6.6052979209482015
21714,10,31351,2.0,62,1,0,146,4.990432586778736
21715,3,11586,1.0,68,1,0,27,3.332204510175204
21716,7,15674,2.0,29,1,0,145,4.983606621708336
21717,3,10208,1.0,22,0,0,59,4.0943445622221
21718,7,19120,3.0,41,1,0,65,4.189654742026425
21719,2,7471,0.0,27,0,1,807,6.694562058521095
21720,5,15924,3.0,20,1,0,321,5.7745515455444085
21721,3,5887,2.0,26,1,0,54,4.007333185232471
21722,7,24987,3.0,69,1,0,12,2.5649493574615367
21723,10,23644,4.0,47,1,0,220,5.3981627015177525
21724,1,3616,1.0,21,0,1,311,5.7430031878094825
21725,9,22675,5.0,65,1,0,266,5.58724865840025
21726,3,11145,0.0,55,0,0,44,3.80666248977032
21727,3,8892,0.0,25,1,1,372,5.921578419643816
21728,8,28870,3.0,43,1,0,8,2.19722457733622
21729,6,13329,5.0,68,1,0,167,5.123963979403259
21730,7,21448,2.0,48,1,0,274,5.616771097666572
21731,5,14362,2.0,18,1,0,83,4.430816798843313
21732,4,12472,2.0,43,0,0,23,3.1780538303479458
21733,1,806,1.0,55,1,1,896,6.799055862058796
21734,4,16011,1.0,58,0,0,586,6.375024819828097
21735,1,4327,0.0,24,1,1,1100,7.00397413672268
21736,4,9071,1.0,63,1,0,59,4.0943445622221
21737,7,22513,1.0,54,1,0,112,4.727387818712341
21738,3,8215,0.0,56,0,0,121,4.804021044733257
21739,2,7149,1.0,64,1,1,903,6.806829360392176
21740,5,12632,2.0,18,0,0,226,5.424950017481403
21741,8,23621,3.0,39,0,0,154,5.043425116919247
21742,7,18330,5.0,38,1,0,31,3.4657359027997265
21744,5,12646,1.0,24,1,0,216,5.37989735354046
21745,5,16518,2.0,61,0,0,90,4.51085950651685
21746,4,13087,0.0,52,1,0,233,5.455321115357702
21747,4,13333,1.0,53,1,1,626,6.440946540632921
21748,5,14286,3.0,68,1,1,520,6.255750041753367
21749,4,12746,2.0,62,1,0,224,5.41610040220442
21750,5,15202,3.0,50,1,0,102,4.634728988229636
21751,5,13876,2.0,30,1,0,287,5.662960480135946
21752,6,15479,4.0,22,1,0,26,3.295836866004329
21753,6,14995,2.0,26,0,0,187,5.236441962829949
21754,3,9001,1.0,48,0,0,129,4.867534450455582
21755,7,21648,2.0,67,1,0,22,3.1354942159291497
21756,4,11709,1.0,59,1,0,416,6.0330862217988015
21757,4,13148,1.0,50,0,1,255,5.545177444479562
21758,6,17838,3.0,45,0,0,249,5.521460917862246
21759,5,10841,2.0,68,1,0,233,5.455321115357702
21760,5,12185,2.0,54,1,0,319,5.768320995793772
21761,4,10342,2.0,57,1,1,360,5.8888779583328805
21762,5,9677,2.0,22,0,1,312,5.746203190540153
21763,2,9415,2.0,69,1,1,675,6.516193076042964
21764,6,12548,1.0,64,0,0,106,4.672828834461906
21765,10,26855,4.0,62,0,0,171,5.147494476813453
21766,7,17975,3.0,37,0,0,278,5.631211781821365
21767,4,15731,1.0,33,1,0,262,5.572154032177765
21768,5,10606,1.0,26,1,0,64,4.174387269895637
21769,4,10304,2.0,51,0,1,362,5.8944028342648505
21770,3,9608,0.0,67,1,0,274,5.616771097666572
21771,8,18940,3.0,64,0,0,91,4.5217885770490405
21772,7,25904,2.0,69,1,1,49,3.912023005428146
21773,1,3378,1.0,57,1,1,161,5.087596335232384
21774,7,25897,5.0,51,0,0,442,6.093569770045136
21775,2,5539,1.0,40,1,0,73,4.30406509320417
21776,1,1200,1.0,29,0,1,1035,6.943122422819428
21777,5,15313,2.0,39,1,0,105,4.663439094112067
21778,4,15300,2.0,48,1,1,581,6.366470447731438
21779,7,18549,2.0,41,0,0,124,4.8283137373023015
21780,8,26795,4.0,32,1,0,472,6.159095388491933
21781,4,8055,1.0,65,0,0,15,2.772588722239781
21782,1,4027,0.0,18,0,1,459,6.131226489483141
21783,2,4250,1.0,39,1,1,478,6.171700597410915
21784,2,5212,1.0,19,1,1,296,5.6937321388027
21785,5,17681,1.0,56,0,0,21,3.091042453358316
21786,4,9401,0.0,70,1,1,472,6.159095388491933
21787,4,7798,3.0,32,0,0,166,5.117993812416755
21788,3,8179,2.0,46,0,0,224,5.41610040220442
21789,5,16620,1.0,66,0,0,76,4.343805421853684
21790,2,8454,1.0,28,0,0,158,5.068904202220232
21791,2,3858,0.0,19,1,1,565,6.338594078203183
21792,8,20470,1.0,32,0,0,245,5.5053315359323625
21793,5,16239,2.0,34,0,0,118,4.77912349311153
21794,6,21433,3.0,41,1,0,234,5.459585514144159
21795,11,32452,6.0,19,1,0,13,2.6390573296152584
21796,7,15148,3.0,69,0,0,303,5.717027701406222
21797,3,10758,3.0,55,1,1,844,6.739336627357174
21798,5,20074,1.0,43,0,1,588,6.3784261836515865
21799,9,20359,6.0,18,1,1,39,3.688879454113936
21800,6,16691,2.0,51,1,1,205,5.327876168789581
21801,4,6247,1.0,19,0,1,375,5.929589143389895
21802,6,20524,2.0,57,0,0,450,6.111467339502679
21803,4,9683,1.0,45,1,0,324,5.783825182329737
21804,5,16100,3.0,64,1,0,129,4.867534450455582
21805,4,6262,2.0,45,0,1,431,6.068425588244111
21806,4,5459,1.0,39,1,1,419,6.040254711277414
21807,2,6938,1.0,53,1,0,95,4.564348191467836
21808,5,9595,2.0,47,0,0,60,4.110873864173311
21809,3,6538,1.0,45,0,1,340,5.831882477283517
21810,4,10133,2.0,23,1,0,39,3.688879454113936
21811,6,16706,2.0,55,1,0,230,5.442417710521793
21812,7,28180,1.0,54,0,0,479,6.173786103901937
21813,2,7899,0.0,44,1,0,43,3.784189633918261
21814,1,319,0.0,46,1,1,1205,7.095064377287131
21815,5,15829,3.0,31,0,0,125,4.836281906951478
21816,6,25200,2.0,59,0,0,166,5.117993812416755
21817,4,8131,3.0,51,0,0,20,3.044522437723423
21818,6,19839,2.0,68,0,0,230,5.442417710521793
21819,7,21305,4.0,47,0,0,147,4.997212273764115
21820,6,13434,4.0,63,0,1,71,4.276666119016055
21821,2,6730,2.0,50,0,1,500,6.2166061010848646
21822,3,3742,0.0,56,1,1,385,5.955837369464831
21823,5,15860,3.0,23,0,0,187,5.236441962829949
21824,10,21411,5.0,30,0,0,419,6.040254711277414
21825,1,5182,0.0,63,0,1,417,6.035481432524756
21826,3,8089,2.0,40,0,1,286,5.659482215759621
21827,7,20088,3.0,36,1,0,35,3.58351893845611
21828,4,13839,1.0,44,1,0,45,3.828641396489095
21829,9,32806,7.0,52,0,0,69,4.248495242049359
21830,6,11672,5.0,48,1,1,72,4.290459441148391
21831,3,2321,1.0,49,0,0,38,3.6635616461296463
21832,6,10330,3.0,51,1,0,294,5.68697535633982
21833,6,14375,2.0,62,0,0,321,5.7745515455444085
21834,5,20114,3.0,68,0,0,402,5.998936561946683
21835,4,15794,2.0,31,0,1,432,6.07073772800249
21836,3,12667,1.0,49,1,0,116,4.762173934797756
21837,6,13593,2.0,68,1,0,8,2.19722457733622
21838,8,17366,2.0,21,0,0,52,3.970291913552122
21839,7,15410,3.0,67,0,1,614,6.421622267806518
21840,7,12036,3.0,47,1,0,58,4.07753744390572
21841,6,13167,0.0,48,1,0,96,4.574710978503383
21842,2,4716,0.0,64,1,0,57,4.060443010546419
21843,2,5532,1.0,43,1,1,972,6.880384082186005
21844,4,14650,2.0,28,1,1,93,4.543294782270004
21845,5,14996,3.0,35,1,0,151,5.0238805208462765
21846,5,12700,3.0,38,1,0,408,6.013715156042802
21847,6,15409,1.0,23,1,0,6,1.9459101490553128
21848,4,6621,1.0,40,0,0,83,4.430816798843313
21849,6,16362,4.0,58,1,0,305,5.723585101952381
21850,3,6584,0.0,69,0,1,274,5.616771097666572
21851,5,9957,1.0,63,0,0,244,5.501258210544727
21852,2,1546,1.0,29,0,1,1282,7.1569563646156364
21853,5,19263,1.0,38,1,0,524,6.263398262591624
21854,8,20155,3.0,40,0,1,35,3.58351893845611
21855,4,11090,2.0,41,1,0,67,4.219507705176107
21856,6,13635,1.0,35,1,1,506,6.228511003591184
21857,7,22739,2.0,57,1,0,78,4.3694478524670215
21858,8,25661,2.0,68,0,0,16,2.833213344056216
21859,2,8745,0.0,30,1,1,6,1.9459101490553128
21860,11,29274,4.0,40,1,1,98,4.59511985013459
21861,3,10326,1.0,43,1,0,114,4.74493212836325
21862,6,19396,1.0,29,1,1,204,5.3230099791384085
21863,7,12877,1.0,22,1,1,276,5.6240175061873385
21864,7,22300,5.0,36,1,1,102,4.634728988229636
21865,5,7874,0.0,57,1,1,502,6.220590170099739
21866,6,20367,4.0,32,1,1,26,3.295836866004329
21867,4,8265,0.0,45,0,0,65,4.189654742026425
21868,7,16072,5.0,26,1,0,84,4.442651256490317
21869,7,17122,3.0,62,1,0,17,2.8903717578961645
21870,7,17522,1.0,30,1,0,112,4.727387818712341
21871,8,21376,3.0,62,0,0,169,5.135798437050262
21872,6,15585,3.0,42,1,0,40,3.713572066704308
21873,5,17993,3.0,23,0,1,560,6.329720905522696
21874,5,15506,3.0,58,1,0,368,5.910796644040527
21875,4,15281,1.0,42,1,1,426,6.056784013228625
21876,2,6052,1.0,63,0,0,187,5.236441962829949
21877,5,15540,3.0,68,1,0,138,4.934473933130692
21878,11,28737,3.0,38,0,0,108,4.691347882229144
21879,3,7847,1.0,59,1,0,81,4.406719247264253
21880,8,9811,5.0,18,1,0,329,5.799092654460526
21881,3,7189,2.0,52,0,0,239,5.480638923341991
21882,9,24307,5.0,59,1,0,147,4.997212273764115
21883,11,32709,4.0,21,0,0,302,5.713732805509369
21884,7,18869,4.0,34,1,0,288,5.666426688112432
21885,5,13417,2.0,44,1,0,104,4.653960350157523
21886,8,25381,3.0,63,1,1,94,4.553876891600541
21887,11,30040,2.0,28,0,0,27,3.332204510175204
21888,4,7990,1.0,41,0,0,132,4.890349128221754
21889,6,17443,1.0,57,1,1,727,6.590301048196686
21890,10,35455,3.0,66,1,0,70,4.262679877041316
21891,6,18314,2.0,31,0,0,28,3.367295829986474
21892,2,6546,0.0,22,0,1,652,6.481577129276431
21893,5,15639,2.0,45,0,0,90,4.51085950651685
21894,3,6313,3.0,66,0,0,55,4.02535169073515
21895,3,8258,2.0,63,0,0,68,4.23410650459726
21896,5,15473,1.0,59,1,0,232,5.4510384535657
21897,3,3180,2.0,23,1,0,236,5.468060141135132
21898,1,5114,0.0,69,1,0,813,6.70196036600254
21899,4,9335,0.0,54,0,1,571,6.349138991379798
21900,4,14141,1.0,20,0,0,52,3.970291913552122
21901,5,13828,3.0,35,0,0,153,5.0369526024136295
21902,4,16618,3.0,52,0,0,28,3.367295829986474
21903,4,8486,1.0,30,0,0,36,3.610917912644224
21904,7,16503,3.0,54,0,1,154,5.043425116919247
21905,2,3346,0.0,70,0,1,887,6.78897174299217
21906,4,9235,1.0,38,1,0,140,4.948759890378168
21907,9,23944,3.0,57,0,0,183,5.214935757608986
21908,4,7678,0.0,61,1,1,821,6.71174039505618
21909,6,12985,5.0,24,1,0,128,4.859812404361672
21910,9,27940,7.0,51,0,0,590,6.3818160174060985
21911,5,11043,2.0,31,1,0,264,5.579729825986222
21912,5,11361,3.0,61,1,0,88,4.48863636973214
21913,3,11761,1.0,28,1,1,377,5.934894195619588
21914,7,23969,6.0,20,1,0,24,3.218875824868201
21915,6,17396,2.0,66,1,0,379,5.940171252720432
21916,6,15295,1.0,48,1,0,321,5.7745515455444085
21917,4,13364,4.0,35,0,0,97,4.584967478670572
21918,4,14313,2.0,29,1,0,6,1.9459101490553128
21919,5,20467,2.0,56,1,0,421,6.045005314036012
21920,8,20390,4.0,65,0,0,38,3.6635616461296463
21921,8,22894,6.0,65,1,0,173,5.159055299214529
21922,5,15583,2.0,70,1,0,128,4.859812404361672
21923,4,13892,1.0,39,0,0,177,5.181783550292085
21924,11,29575,4.0,25,0,0,35,3.58351893845611
21925,2,3442,1.0,53,1,0,430,6.066108090103747
21926,8,23362,6.0,19,0,0,129,4.867534450455582
21927,4,8175,3.0,36,1,0,296,5.6937321388027
21928,1,4326,1.0,55,0,1,1084,6.98933526597456
21929,6,19043,1.0,22,1,1,123,4.820281565605037
21930,4,8721,1.0,56,1,1,497,6.210600077024653
21931,4,7582,2.0,33,0,0,17,2.8903717578961645
21932,6,14476,3.0,33,0,0,218,5.389071729816501
21933,8,18632,3.0,49,1,0,149,5.010635294096256
21934,2,6260,0.0,39,1,1,514,6.244166900663736
21935,9,25512,2.0,42,0,0,269,5.598421958998375
21936,5,11543,1.0,35,1,0,185,5.225746673713202
21937,3,10677,0.0,66,0,0,78,4.3694478524670215
21938,5,14530,2.0,29,0,1,68,4.23410650459726
21939,3,12901,1.0,22,0,0,282,5.645446897643238
21940,6,15589,2.0,27,0,0,71,4.276666119016055
21941,9,26867,6.0,46,0,0,40,3.713572066704308
21942,5,13480,2.0,33,0,0,145,4.983606621708336
21943,6,15873,3.0,56,0,0,153,5.0369526024136295
21944,3,6730,1.0,35,0,0,200,5.303304908059076
21945,5,14458,3.0,60,0,0,174,5.1647859739235145
21946,4,6939,1.0,46,1,1,438,6.084499413075172
21947,7,15692,3.0,53,1,0,232,5.4510384535657
21948,8,23244,3.0,44,1,0,99,4.605170185988092
21949,4,11558,1.0,48,1,0,19,2.995732273553991
21950,9,16007,4.0,37,0,0,399,5.991464547107982
21951,7,29969,4.0,70,0,0,330,5.802118375377063
21952,3,7060,0.0,47,1,0,953,6.860663671448287
21953,6,17712,4.0,31,0,0,111,4.718498871295094
21954,7,18042,3.0,21,0,0,36,3.610917912644224
21955,9,17981,3.0,25,0,0,24,3.218875824868201
21956,3,7460,1.0,42,0,1,555,6.320768294250582
21957,4,10108,1.0,41,1,0,90,4.51085950651685
21958,4,14566,1.0,56,1,0,17,2.8903717578961645
21959,7,28004,4.0,42,1,0,186,5.231108616854587
21960,8,13944,4.0,36,0,0,114,4.74493212836325
21961,5,8718,0.0,55,1,0,31,3.4657359027997265
21962,4,10801,1.0,24,1,1,477,6.169610732491456
21963,7,15544,3.0,26,1,0,192,5.262690188904886
21964,2,5788,0.0,52,1,1,615,6.423246963533519
21965,3,4796,1.0,31,1,1,341,5.834810737062605
21966,5,18748,4.0,65,0,0,197,5.288267030694535
21967,5,12935,2.0,68,1,1,600,6.398594934535208
21968,4,9031,3.0,35,1,1,387,5.961005339623274
21969,8,23824,2.0,38,0,0,56,4.04305126783455
21970,6,16883,5.0,50,1,0,115,4.7535901911063645
21971,6,16037,3.0,21,1,0,26,3.295836866004329
21972,6,17874,2.0,69,1,0,315,5.755742213586912
21973,4,13444,2.0,40,0,0,6,1.9459101490553128
21974,8,15011,2.0,41,0,0,293,5.683579767338681
21975,5,15340,1.0,58,0,0,148,5.003946305945459
21976,4,10561,4.0,29,1,0,276,5.6240175061873385
21977,8,22697,0.0,54,1,0,372,5.921578419643816
21978,7,19226,5.0,38,0,0,297,5.697093486505405
21979,4,11098,0.0,23,1,1,742,6.610696044717759
21980,5,19846,3.0,38,1,0,316,5.75890177387728
21981,4,12370,2.0,34,0,0,137,4.927253685157205
21982,6,15747,3.0,59,1,0,63,4.158883083359672
21983,2,7398,1.0,47,1,1,607,6.410174881966167
21984,1,757,0.0,34,1,1,604,6.405228458030842
21985,8,17342,4.0,26,1,0,107,4.68213122712422
21986,6,9553,4.0,20,0,1,32,3.49650756146648
21987,6,19026,4.0,45,0,1,164,5.10594547390058
21988,5,14531,1.0,24,1,0,13,2.6390573296152584
21989,6,18322,3.0,69,1,0,118,4.77912349311153
21990,6,10090,3.0,70,0,1,306,5.726847747587197
21991,7,29387,5.0,56,1,0,444,6.09807428216624
21992,10,22102,5.0,31,0,0,18,2.9444389791664403
21993,10,23998,4.0,66,1,0,390,5.968707559985366
21994,4,6246,2.0,48,1,0,180,5.198497031265826
21995,8,23750,2.0,51,1,0,152,5.030437921392435
21996,5,14060,2.0,52,1,1,189,5.247024072160486
21997,8,24435,4.0,57,1,0,115,4.7535901911063645
21998,4,8095,1.0,28,1,0,63,4.158883083359672
21999,10,22784,3.0,57,1,0,36,3.610917912644224
22000,2,8312,2.0,40,1,1,446,6.102558594613569
22001,2,8288,0.0,31,1,0,127,4.852030263919617
22002,5,19407,5.0,34,0,1,110,4.709530201312334
22003,6,18335,1.0,60,0,0,5,1.791759469228055
22004,9,24934,3.0,41,0,0,102,4.634728988229636
22005,7,20367,4.0,25,0,0,100,4.61512051684126
22006,4,7328,4.0,66,0,0,45,3.828641396489095
22007,5,14675,1.0,23,0,1,462,6.137727054086234
22008,3,6726,2.0,37,1,1,293,5.683579767338681
22009,3,3387,2.0,53,1,0,34,3.555348061489413
22010,7,21192,3.0,46,1,0,1,0.6931471805599453
22011,4,10009,2.0,70,1,0,124,4.8283137373023015
22012,6,14116,5.0,24,1,0,88,4.48863636973214
22013,4,13506,2.0,37,1,0,211,5.356586274672012
22014,7,22452,2.0,67,0,0,313,5.749392985908253
22015,2,5214,0.0,30,0,0,98,4.59511985013459
22016,6,11997,0.0,19,1,0,375,5.929589143389895
22017,4,5346,0.0,23,0,0,74,4.31748811353631
22018,8,23763,3.0,53,1,0,7,2.079441541679836
22019,2,6203,1.0,52,1,1,230,5.442417710521793
22020,1,2001,0.0,28,0,1,1104,7.007600613951853
22021,6,11033,3.0,52,1,0,63,4.158883083359672
22022,5,12006,2.0,34,0,0,242,5.493061443340548
22023,7,17979,1.0,42,1,0,148,5.003946305945459
22024,5,9995,3.0,26,1,0,27,3.332204510175204
22025,5,14488,2.0,30,1,0,315,5.755742213586912
22026,3,11029,1.0,59,1,0,497,6.210600077024653
22027,8,22518,3.0,27,0,1,549,6.309918278226516
